Id,SalePrice
2734,144606.22755455755
2735,131760.1747487986
2736,133232.50397922253
2737,125122.34479731669
2738,109166.13222108402
2739,175549.32238029534
2740,149596.06565803484
2741,133327.3071732236
2742,150401.84312096555
2743,144585.55831916296
2744,165797.82980580133
2745,149330.78796058267
2746,142187.994186852
2747,133641.16423741687
2748,113908.78184963673
2749,127399.56186823436
2750,127519.9743759068
2751,138866.68652370234
2752,217137.9831863021
2753,139118.79230301155
2754,256603.58215564367
2755,134862.89783645404
2756,89535.74677320827
2757,81602.38019182246
2758,89027.53954721484
2759,139671.35136122195
2760,109226.60334679883
2761,165155.3611399223
2762,165973.76734631322
2763,188143.9182387826
2764,158076.5720871505
2765,284380.01754155685
2766,119814.68805649052
2767,59674.55056065885
2768,107242.54547561849
2769,123953.62737845398
2770,166067.25483851554
2771,116953.79618973672
2772,141242.79669607338
2773,130754.66598537621
2774,135882.7976368965
2775,105368.16194712606
2776,141213.16589973363
2777,149811.1160738844
2778,141796.3911642079
2779,85822.51528958512
2780,129207.93563616539
2781,109631.78489599536
2782,92181.61267036032
2783,83114.49293793946
2784,129328.91165712255
2785,112473.24730677194
2786,76541.4747806594
2787,141331.17707001776
2788,76918.52829352744
2789,193993.4758075983
2790,86174.5657934651
2791,119180.57044759106
2792,78987.57496805476
2793,157588.8164876227
2794,83764.9120999714
2795,112053.54850320911
2796,114821.26806446566
2797,275221.0558925226
2798,104473.70561072924
2799,113075.83443969935
2800,103108.65061736396
2801,130900.02686003593
2802,133027.88842908794
2803,157232.9028722873
2804,136166.73478255706
2805,101245.95532898337
2806,105227.0122722961
2807,169680.7135810929
2808,141498.40050032857
2809,154946.51830418143
2810,135039.07222335984
2811,127289.24900561069
2812,151004.95779817007
2813,121415.68722727377
2814,120777.57510162097
2815,128995.16771560164
2816,252482.3352324456
2817,129740.63905187265
2818,131177.6878359581
2819,162507.31814230274
2820,115043.8450182716
2821,115211.19061308196
2822,189316.0140049673
2823,288500.3520335986
2824,172892.24879054318
2825,123732.98477532312
2826,129548.30986052961
2827,151307.21286649816
2828,201630.77091471935
2829,127668.25573091481
2830,219330.38361686133
2831,183943.7228558842
2832,222813.65825423942
2833,266410.33861397026
2834,202675.63361774758
2835,205778.63832469372
2836,185618.26700159966
2837,177600.92274334503
2838,142618.88759096662
2839,171514.9491181545
2840,205308.1025482368
2841,195569.84460187407
2842,223117.30377989757
2843,151191.97961426768
2844,161025.4445987524
2845,121347.99609438231
2846,198301.9568775557
2847,169058.2276714785
2848,245927.3760958073
2849,191336.5698033747
2850,256165.37320609894
2851,243871.5765550202
2852,220030.66288493725
2853,223087.06757711913
2854,142072.86948038262
2855,202663.59963065348
2856,189546.9507482593
2857,181172.81905933493
2858,199661.57375107097
2859,102908.94678479628
2860,199952.32864421717
2861,154794.95415195683
2862,179758.1812960677
2863,142699.2636188
2864,235545.42495811958
2865,140504.82158944756
2866,171494.26136556407
2867,96517.50933715978
2868,127583.14527991612
2869,107525.0022170669
2870,127612.23336276945
2871,97745.75142092038
2872,63907.73777902989
2873,105859.58352382314
2874,139080.62415271552
2875,149687.67257271413
2876,162001.96474874232
2877,133989.14013255748
2878,163242.6126515957
2879,141866.5429935155
2880,111828.10873220167
2881,166369.56966182444
2882,142083.46182395038
2883,176740.75668186398
2884,171704.10196111436
2885,164073.36227990803
2886,173904.41245670902
2887,117544.23347360305
2888,135142.49136033733
2889,86551.92181269056
2890,90037.63542880805
2891,151078.94753783665
2892,79999.7629556452
2893,96988.7916109691
2894,76408.81780083617
2895,255266.66749129453
2896,244768.11762158189
2897,233729.47831400126
2898,128016.56784701416
2899,229856.0142266669
2900,176884.69999836633
2901,347524.5128606065
2902,181884.09818808574
2903,294361.6871464166
2904,351214.32097826863
2905,92427.95883850486
2906,151480.92104020773
2907,109794.96869213309
2908,130916.29209747101
2909,118304.39215864432
2910,94442.79495524467
2911,91239.95237651533
2912,138286.46697430636
2913,93361.10211651382
2914,92247.13999998372
2915,94570.06327095196
2916,93909.33598276577
2917,188171.8990864482
2918,134724.02589606863
2919,206954.96745188267
